"id"	"abbrev"	"name"
"cpd16602"	"AFATTYACID_TAG"	"generic fatty acid chain of triacylglycerol"
"cpd16603"	"AFATTYACID_WAX"	"generic fatty acid chain coming from wax ester degradation"
"cpd16604"	"C10:0-CARBOXY2ENOYLCOA"	"trans-9-carboxynon-2-enoyl-coa"
"cpd16605"	"C10:0-CARBOXY3HYDROXYCOA"	"9-carboxy-3-hydroxynonanoyl-coa"
"cpd16606"	"C10:0-CARBOXY3OXOCOA"	"9-carboxy-3-oxononanoyl-coa"
"cpd16607"	"C10:0-CARBOXYCOA"	"9-carboxynonanoyl-coa"
"cpd16608"	"C12:1(C3)-ACP"	"cis-dodec-3-enoyl-acp"
"cpd16609"	"C14:1(C5)"	"cis-tetradec-4-enoate"
"cpd16610"	"C14:1(C5)-2ENOYLACP"	"trans,cis-tetradec-2,4-enoyl-acp"
"cpd16611"	"C14:1(C5)-2ENOYLCOA"	"trans,cis-tetradec-2,4-enoyl-coa"
"cpd16612"	"C14:1(C5)-3HYDROXYACP"	"cis-3-hydroxytetradec-4-enoyl-acp"
"cpd16613"	"C14:1(C5)-3HYDROXYCOA"	"cis-3-hydroxytetradec-4-enoyl-coa"
"cpd16614"	"C14:1(C5)-3OXOACP"	"cis-3-oxotetradec-4-enoyl-acp"
"cpd16615"	"C14:1(C5)-3OXOCOA"	"cis-3-oxotetradec-4-enoyl-coa"
"cpd16616"	"C14:1(C5)-ACP"	"cis-tetradec-4-enoyl-acp"
"cpd16617"	"C14:1(C5)-COA"	"cis-tetradec-4-enoyl-coa"
"cpd16618"	"C16:1(C7)"	"cis-hexadec-7-enoate"
"cpd16619"	"C16:1(C7)-2ENOYLACP"	"trans,cis-hexadec-2,7-enoyl-acp"
"cpd16620"	"C16:1(C7)-2ENOYLCOA"	"trans,cis-hexadec-2,7-enoyl-coa"
"cpd16621"	"C16:1(C7)-3HYDROXYACP"	"cis-3-hydroxyhexadec-7-enoyl-acp"
"cpd16622"	"C16:1(C7)-3HYDROXYCOA"	"cis-3-hydroxyhexadec-7-enoyl-coa"
"cpd16623"	"C16:1(C7)-3OXOACP"	"cis-3-oxohexadec-7-enoyl-acp"
"cpd16624"	"C16:1(C7)-3OXOCOA"	"cis-3-oxohexadec-7-enoyl-coa"
"cpd16625"	"C16:1(C7)-ACP"	"cis-hexadec-7-enoyl-acp"
"cpd16626"	"C16:1(C7)-ALDEHYDE"	"cis-hexadec-7-enal"
"cpd16627"	"C16:1(C7)-COA"	"cis-hexadec-7-enoyl-coa"
"cpd16628"	"C16:1(C7)-OH"	"cis-hexadec-7-enol"
"cpd16629"	"C18:0-ACP"	"octadenoyl-acp"
"cpd16630"	"C18:1(C9)-2ENOYLACP"	"trans,cis-octadec-2,9-enoyl-acp"
"cpd16631"	"C18:1(C9)-2ENOYLCOA"	"trans,cis-octadec-2,9-enoyl-coa"
"cpd16632"	"C18:1(C9)-3HYDROXYACP"	"cis-3-hydroxyoctadec-9-enoyl-acp"
"cpd16633"	"C18:1(C9)-3HYDROXYCOA"	"cis-3-hydroxyoctadec-9-enoyl-coa"
"cpd16634"	"C18:1(C9)-3OXOACP"	"cis-3-oxooctadec-9-enoyl-acp"
"cpd16635"	"C18:1(C9)-3OXOCOA"	"cis-3-oxooctadec-9-enoyl-coa"
"cpd16636"	"C18:1(C9)-ACP"	"cis-octadec-9-enoyl-acp"
"cpd16637"	"C18:1(C9)-ALDEHYDE"	"cis-octadec-9-enal"
"cpd16638"	"C18:1(C9)-COA"	"cis-octadec-9-enoyl-coa"
"cpd16639"	"C18:1(C9)-OH"	"cis-octadec-9-enol"
"cpd16640"	"C5:0-2ENOYLCOA"	"trans-pent-2-enoyl-coa"
"cpd16641"	"C5:0-3HYDROXYCOA"	"3-hydroxypentanoyl-coa"
"cpd16642"	"C5:0-3OXOCOA"	"3-oxopentanoyl-coa"
"cpd16643"	"C5:0-CARBOXY3HYDROXYCOA"	"4-carboxy-3-hydroxybutanoyl-coa"
"cpd16644"	"C5:0-CARBOXY3OXOCOA"	"4-carboxy-3-oxobutanoyl-coa"
"cpd16645"	"C6:1(C4)-2ENOYLCOA"	"trans,trans-hex-2,4-enoyl-coa"
"cpd16646"	"C6:1(C4)-3HYDROXYCOA"	"trans-3-hydroxyhex-4-enoyl-coa"
"cpd16647"	"C6:1(C4)-3OXOCOA"	"trans-3-oxohex-4-enoyl-coa"
"cpd16648"	"C6:2(C2,C4)"	"sorbate"
"cpd16649"	"C8:0-CARBOXY2ENOYLCOA"	"trans-7-carboxyhept-2-enoyl-coa"
"cpd16650"	"C8:0-CARBOXY3HYDROXYCOA"	"7-carboxy-3-hydroxyheptanoyl-coa"
"cpd16651"	"C8:0-CARBOXY3OXOCOA"	"7-carboxy-3-oxoheptanoyl-coa"
"cpd16652"	"C8:0-CARBOXYCOA"	"7-carboxyheptanoyl-coa"
"cpd16653"	"COFACTOR_W"	"generic cofactor molecule (mass)"
"cpd16654"	"CPD-3571"	"tricarballylate"
"cpd16655"	"CPDIM-6096"	"3,4-dihydroxyphenyl-beta-hydroxypropionyl-coa"
"cpd16656"	"CPDIM-6098"	"4-hydroxyphenyl-beta-hydroxypropionyl-coa"
"cpd16657"	"CPDIM-6112"	"ethylsalicylate"
"cpd16658"	"CPDIM-6115"	"4-hydroxybenzylacetate"
"cpd16659"	"CPDIM-6118"	"3,4-dihydroxyphenylpropionyl-coa"
"cpd16660"	"hsl"	"homoserine lactone"
"cpd16661"	"PEPTIDO_W"	"generic peptidoglycan (mass)"
"cpd16662"	"PL_W"	"generic phospholipid (mass)"
"cpd16663"	"POLYSACCH_FREE_W"	"generic free polysaccharide (mass)"
"cpd16664"	"PROPANAMIDE"	"propane amide"
"cpd16665"	"PROPANENITRILE"	"propane nitrile"
"cpd16666"	"PROPIONALDOXIME"	"propane aldoxime"
"cpd16667"	"UDP-POLYSACCH_LPS"	"generic udp-polysaccharide"
"cpd16668"	"WAX-ESTER"	"generic wax esters"
"cpd16669"	"WAX-ESTER_W"	"generic wax esters (mass)"
"cpd16670"	"Unbranched cardiolipin"	"Unbranched cardiolipin"
"cpd16671"	"Isobranched carbiolipin"	"Isobranched carbiolipin"
"cpd16672"	"Anteisobranched cardiolipin"	"Anteisobranched cardiolipin"
"cpd16673"	"Unbranched phosphatidylethanolamine"	"Unbranched phosphatidylethanolamine"
"cpd16674"	"Isobranched phosphatidylethanolamine"	"Isobranched phosphatidylethanolamine"
"cpd16675"	"Anteisobranched phosphatidylethanolamine"	"Anteisobranched phosphatidylethanolamine"
"cpd16676"	"Unbranched phosphatidylglycerol"	"Unbranched phosphatidylglycerol"
"cpd16677"	"Isobranched phosphatidylglycerol"	"Isobranched phosphatidylglycerol"
"cpd16678"	"Anteisobranched phosphatidylglycerol"	"Anteisobranched phosphatidylglycerol"
"cpd16679"	"Unbranched	unsubstituted lipoteichoic acid"	"Unbranched	unsubstituted lipoteichoic acid"
"cpd16680"	"Isobranched	unsubstituted lipoteichoic acid"	"Isobranched	unsubstituted lipoteichoic acid"
"cpd16681"	"Anteisobranched	unsubstituted lipoteichoic acid"	"Anteisobranched	unsubstituted lipoteichoic acid"
"cpd16682"	"Unbranched	glucose lipoteichoic acid"	"Unbranched	glucose lipoteichoic acid"
"cpd16683"	"Isobranched	glucose lipoteichoic acid"	"Isobranched	glucose lipoteichoic acid"
"cpd16684"	"Anteisobranched	glucose lipoteichoic acid"	"Anteisobranched	glucose lipoteichoic acid"
"cpd16685"	"Unbranched	N-acetyl-D-glucosamine lipoteichoic acid"	"Unbranched	N-acetyl-D-glucosamine lipoteichoic acid"
"cpd16686"	"Isobranched	N-acetyl-D-glucosamine lipoteichoic acid"	"Isobranched	N-acetyl-D-glucosamine lipoteichoic acid"
"cpd16687"	"Anteisobranched	N-acetyl-D-glucosamine lipoteichoic acid"	"Anteisobranched	N-acetyl-D-glucosamine lipoteichoic acid"
"cpd16688"	"Unbranched	D-alanine lipoteichoic acid"	"Unbranched	D-alanine lipoteichoic acid"
"cpd16689"	"Isobranched	D-alanine lipoteichoic acid"	"Isobranched	D-alanine lipoteichoic acid"
"cpd16690"	"Anteisobranched	D-alanine lipoteichoic acid"	"Anteisobranched	D-alanine lipoteichoic acid"
"cpd16736"	"co4051"	"C04051"
"cpd16737"	"mucl"	"mucolactone"
"cpd16738"	"oca"	"4-oxalcitromalate"
"cpd16739"	"omaketo"	"4-oxalomesaconate (keto form)"
"cpd16740"	"2dhphaccoa"	"1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA"
"cpd16741"	"nfmalm"	"N-Formyl maleamic acid"
"cpd16742"	"pentso3"	"pentanesulfonate"
"cpd16743"	"peptido_kt"	"Peptidoglycan subunit of P.putida KT2440"
"cpd16744"	"C100mclPHA"	"C10:0-Medium-chain length Polyhydroxyalkanoate."
"cpd16745"	"C120mclPHA"	"C12:0-Medium-chain length Polyhydroxyalkanoate."
"cpd16746"	"C121mclPHA"	"C12:1-Medium-chain length Polyhydroxyalkanoate."
"cpd16747"	"C140mclPHA"	"C14:0-Medium-chain length Polyhydroxyalkanoate."
"cpd16748"	"C141mclPHA"	"C14:1-Medium-chain length Polyhydroxyalkanoate."
"cpd16749"	"C60mclPHA"	"C6:0-Medium-chain length Polyhydroxyalkanoate"
"cpd16750"	"C80mclPHA"	"C8:0-Medium-chain length Polyhydroxyalkanoate."
"cpd16751"	"mclPHA"	"Medium-chain length Polyhydroxyalkanoate (Total)"
"cpd16752"	"mclPHAg"	"Medium-chain length Polyhydroxyalkanoate growing."
"cpd16753"	"R-3hcddec5ecoa"	"(R)-Hydroxydodecanoyl-5-en-CoA"
"cpd16754"	"R-3hcmrs7ecoa"	"(R)-3-hydroxy-cis-myristol-7-eoyl-CoA"
"cpd16755"	"R-3hdcoa"	"(R)-Hydroxydecanoyl-CoA"
"cpd16756"	"R-3hddcoa"	"(R)-3-Hydroxydodecanoyl-CoA"
"cpd16757"	"R-3hhcoa"	"(R)-Hydroxyhexanoyl-CoA"
"cpd16758"	"R-3hmrscoa"	"(R)-3-hydroxytetradecanoyl-coa"
"cpd16759"	"R-3hocoa"	"(R)-Hydroxyoctanoyl-CoA"
"cpd16760"	"2ahhm3hd"	"(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl-trihydrogen-diphosphate"
"cpd16761"	"pino"	"1-phosphatidyl-P-myo-inositol"
"cpd16763"	"2ahhmpo"	"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol"
"cpd16764"	"2no3me6obe"	"2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinone"
"cpd16765"	"2no6oph"	"2-nonaprenyl-6-hydroxyphenol"
"cpd16766"	"2no6obe"	"2-nonaprenyl-6-methoxy-1,4-benzoquinone"
"cpd16767"	"2no6moph"	"2-nonaprenyl-6-methoxyphenol"
"cpd16768"	"2nophe"	"2-nonaprenylphenol"
"cpd16769"	"3hc14coa"	"3-hydroxy-C14-CoA"
"cpd16770"	"3hc16coa"	"3-hydroxy-C16-CoA"
"cpd16771"	"3hc18coa"	"3-hydroxy-C18-CoA"
"cpd16772"	"3hc20coa"	"3-hydroxy-C20-CoA"
"cpd16773"	"3hc22coa"	"3-hydroxy-C22-CoA"
"cpd16774"	"3hc24coa"	"3-hydroxy-C24-CoA"
"cpd16775"	"3hc26coa"	"3-hydroxy-C26-CoA"
"cpd16776"	"3hc10coa"	"3-hydroxydecanoyl-CoA"
"cpd16777"	"3hc6coa"	"3-hydroxyhexanoyl-CoA"
"cpd16778"	"3hc12coa"	"3-hydroxylauroyl-CoA"
"cpd16779"	"3hc8coa"	"3-hydroxyoctanoyl-CoA"
"cpd16780"	"3kc4coa"	"3-keto-butanoyl-CoA"
"cpd16781"	"3kc14coa"	"3-keto-C14-CoA"
"cpd16782"	"3kc16coa"	"3-keto-C16-CoA"
"cpd16783"	"3kc18coa"	"3-keto-C18-CoA"
"cpd16784"	"3kc20coa"	"3-keto-C20-CoA"
"cpd16785"	"3kc22coa"	"3-keto-C22-CoA"
"cpd16786"	"3kc24coa"	"3-keto-C24-CoA"
"cpd16787"	"3kc26coa"	"3-keto-C26-CoA"
"cpd16788"	"3kc10coa"	"3-keto-decanoyl-CoA"
"cpd16789"	"3kc12coa"	"3-keto-dodecanoyl-CoA"
"cpd16790"	"3kc8coa"	"3-keto-octanoyl-CoA"
"cpd16791"	"5p1d1aimi4ca"	"5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide"
"cpd16792"	"5ergdeo"	"5alpha-ergosta-7,22-dien-3beta-ol"
"cpd16794"	"achybu"	"acetohydroxybutyrate"
"cpd16795"	"c20coa"	"C20-CoA"
"cpd16796"	"c22coa"	"C22-CoA"
"cpd16797"	"c24ac"	"C24-acid"
"cpd16798"	"c24coa"	"C24-CoA"
"cpd16799"	"c26ac"	"C26-acid"
"cpd16800"	"Dtagafurbp"	"D-tagatofuranose-1,6-bisphosphate"
"cpd16801"	"tagadur6p-D"	"D-tagatofuranose-6-phosphate"
"cpd16803"	"ergstest_SC"	"ergosterol-ester"
"cpd16804"	"ffadecoa"	"free-fatty-acids-diene-even-CoA"
"cpd16805"	"glyphoino"	"glycerophosphatidyl-D-myo-inositol"
"cpd16806"	"glycephocho"	"glycerophosphatidylcholine"
"cpd16807"	"hexeac"	"hexadecanoyl-9-ene-acid"
"cpd16808"	"hedcoa"	"hexadecanoyl-9-ene-CoA"
"cpd16809"	"inmapdcer"	"inositol-mannose-P-inositol-P-D-ceramide"
"cpd16810"	"inmappcer"	"inositol-mannose-P-inositol-P-P-ceramide"
"cpd16811"	"inphdcer"	"inositol-phosphoryl-D-ceramide"
"cpd16812"	"inphpcer"	"inositol-phosphoryl-P-ceramide"
"cpd16817"	"lipid"	"lipids"
"cpd16818"	"lysphchol"	"lysophosphatidylcholine"
"cpd16819"	"mainpdcer"	"mannose-inositol-P-D-ceramide"
"cpd16820"	"mainppcer"	"mannose-inositol-P-P-ceramide"
"cpd16821"	"meglu"	"methylglucoside"
"cpd16822"	"acgluph"	"N-acetyl-L-gamma-glutamyl-phosphate"
"cpd16823"	"octeac"	"octadecanoyl-9-ene-acid"
"cpd16824"	"octde9encoa"	"octadecanoyl-9-ene-CoA"
"cpd16825"	"octdecancoa"	"octadecanoyl-CoA"
"cpd16826"	"metophe"	"p-methylolphenol"
"cpd16827"	"3h3kc22coa"	"R-3-hydroxylhe-3-Keto-C22-CoA"
"cpd16828"	"stearacp"	"stearoyl-ACP"
"cpd16829"	"tedeac"	"tetradecanoyl-9-ene-acid"
"cpd16830"	"tetdecoa"	"tetradecanoyl-9-ene-CoA"
"cpd16831"	"thidit"	"thioredoxin-dithiol"
"cpd16832"	"tc14coa"	"trans-2-C14-CoA"
"cpd16833"	"tc141coa"	"trans-2-C141-CoA"
"cpd16834"	"tc16coa"	"trans-2-C16-CoA"
"cpd16835"	"tc161coa"	"trans-2-C161-CoA"
"cpd16836"	"tc18coa"	"trans-2-C18-CoA"
"cpd16837"	"tc181coa"	"trans-2-C181-CoA"
"cpd16838"	"tc20coa"	"trans-2-C20-CoA"
"cpd16839"	"tc22coa"	"trans-2-C22-CoA"
"cpd16840"	"tc24coa"	"trans-2-C24-CoA"
"cpd16841"	"tc26coa"	"trans-2-C26-CoA"
"cpd16842"	"tdeccoa"	"trans-2-decaenoyl-CoA"
"cpd16843"	"tddeccoa"	"trans-2-dodecaenoyl-CoA"
"cpd16844"	"t3c14coa"	"trans-3-C14-CoA"
"cpd16845"	"t3c16coa"	"trans-3-C16-CoA"
"cpd16846"	"t3c18coa"	"trans-3-C18-CoA"
"cpd16847"	"tbuenacp"	"trans-but-2-enoyl-ACP"
"cpd16848"	"tbuecoa"	"trans-delta2-butaenoyl-CoA"
"cpd16849"	"tdeacoa"	"trans-delta2-decaenoyl-CoA"
"cpd16850"	"tddeacoa"	"trans-delta2-dodecaenoyl-CoA"
"cpd16851"	"theacoa"	"trans-delta2-hexaenoyl-CoA"
"cpd16852"	"tocacoa"	"trans-delta2-octaenoyl-CoA"
"cpd16853"	"3hc4acp"	"3-hydroxybutanoyl-acp"
"cpd16854"	"3hc12acp"	"3-hydroxydodecanoyl-acp"
"cpd16855"	"3hc10acp"	"3-hydroxydecanoyl-acp"
"cpd16856"	"3hc6acp"	"3-hydroxyhexanoyl-acp"
"cpd16857"	"3hc8acp"	"3-hydroxyoctanoyl-acp"
"cpd16858"	"3hc16acp"	"3-hydroxypalmitoyl-acp"
"cpd16859"	"3hc14acp"	"3-hydroxytetradecanoyl-acp"
"cpd16863"	"aca"	"acyl-acid"
"cpd16864"	"c16a"	"C16-aldehyde"
"cpd16865"	"t24c14coa"	"trans-2,4-C14-CoA"
"cpd16866"	"t24c16coa"	"trans-2,4-C16-CoA"
"cpd16867"	"t24c18coa"	"trans-2,4-C18-CoA"
"cpd16868"	"t35c14coa"	"trans-3,5-C14-CoA"
"cpd16869"	"t35c16coa"	"trans-3,5-C16-CoA"
"cpd16870"	"t35c18coa"	"trans-3,5-C18-CoA"
"cpd16871"	"1agpc_SC"	"1-Acyl-sn-glycerol-3-phosphocholine	yeast-specific"
"cpd16872"	"2mbac"	"2-methylbutyl acetate"
"cpd16873"	"2mbtoh"	"2-methyl-1-butanol"
"cpd16874"	"2mppal"	"2-methylpropanal"
"cpd16875"	"3ipmmest"	"3-isopropylmalate-methyl-ester"
"cpd16876"	"4hbzcoa"	"4-hydroxybenoyl-CoA"
"cpd16877"	"Nbfortyr"	"N,N-bisformyl-dityrosine"
"cpd16878"	"Nfortyr"	"N-Formyl-L-tyrosine"
"cpd16879"	"acon5m"	"E-3-carboxyl-2-pentenedioate 5-methyl ester"
"cpd16880"	"epistest_SC"	"episterol ester	yeast-specific"
"cpd16881"	"ergst3glc"	"ergosterol 3-beta-D-glucoside"
"cpd16883"	"fecostest_SC"	"fecosterol ester	yeast-specific"
"cpd16884"	"ibutac"	"isobutyl acetate"
"cpd16885"	"lanostest_SC"	"lanosterol ester	yeast-specific"
"cpd16886"	"man2mi1p-D"	"Mannose-(inositol-P)2"
"cpd16887"	"manmi1p-D"	"mannose-1D-myo-Inositol 1-phosphate"
"cpd16888"	"ocdcya"	"octadecadienoate (n-C18:2)"
"cpd16891"	"ppmi1346p"	"Diphosphoinositol tetrakisphosphate"
"cpd16896"	"zymstest_SC"	"zymosterol ester	yeast-specific"
"cpd16897"	"3h2mbcoa"	"3-Hydroxy-2-methyl-butyryl-CoA"
"cpd16898"	"3hbutcoa"	"3-Hydroxybutyryl-CoA"
"cpd16899"	"a1mycolate"	"alpha-meroacyl-1-mycolate"
"cpd16900"	"a1mycolateppm"	"alpha-meroacyl-1-mycolate-ppm"
"cpd16901"	"a1tmm"	"alpha1-trehalose-monomyclolate"
"cpd16902"	"a1tmmp"	"alpha1-trehalose-monomyclolate-phosphate"
"cpd16903"	"a3mycolate"	"alpha-meroacyl-3-mycolate"
"cpd16904"	"a3mycolateppm"	"alpha-meroacyl-3-mycolate-ppm"
"cpd16905"	"amero1ACP"	"alpha-meroacyl-1-ACP-2-cyclopropane-rings"
"cpd16906"	"amero1AMP"	"alpha-meroacyl-1-AMP"
"cpd16907"	"amero3ACP"	"alpha-meroacyl-3-ACP-2-cyclopropane-rings"
"cpd16908"	"amero3AMP"	"alpha-meroacyl-3-AMP"
"cpd16909"	"behenicACP"	"docosanoyl-ACP"
"cpd16910"	"butcoa"	"Butyrate-Coa"
"cpd16911"	"c19behenACP"	"cis-19-docosanoyl-ACP"
"cpd16912"	"c19c37C40oylACP"	"cis-19-cis-37-C38oyl-ACP"
"cpd16913"	"c19c37C56oylACP"	"cis-19-cis-37-C56oyl-ACP"
"cpd16914"	"c19c37C58oylACP"	"cis-19-cis-37-C58oyl-ACP"
"cpd16915"	"c19C38oylACP"	"cis-C38oyl-ACP"
"cpd16916"	"c19c39C42oylACP"	"cis-19-cis-39-C42oyl-ACP"
"cpd16917"	"c19c39C56oylACP"	"cis-19-cis-39-C56oyl-ACP"
"cpd16918"	"c19c39C58oylACP"	"cis-19-cis-39-C58oyl-ACP"
"cpd16919"	"c19C40oylACP"	"cis-19-C40oyl-ACP"
"cpd16920"	"c19c41C44oylACP"	"cis-19-cis-41-C44oyl-ACP"
"cpd16921"	"c19c41C56oylACP"	"cis-19-cis-41-C56oyl-ACP"
"cpd16922"	"c19C42oylACP"	"cis-19-C42oyl-ACP"
"cpd16923"	"c21c37C40oylACP"	"cis-21-cis-37--C38oyl-ACP"
"cpd16924"	"c21c37C52oylACP"	"cis-21-cis-37--C52oyl-ACP"
"cpd16925"	"c21C38oylACP"	"cis-21-C38oyl-ACP"
"cpd16926"	"c21lignocerACP"	"cis-21-tetracosanoyl-ACP"
"cpd16927"	"c37C57oylACP"	"cis-37-C57oyl-ACP"
"cpd16928"	"c37C58oylACP"	"cis-37-C58oyl-ACP"
"cpd16929"	"c37C59oylACP"	"cis-37-C59oyl-ACP"
"cpd16930"	"c37C60oylACP"	"cis-37-C60oyl-ACP"
"cpd16931"	"c39C57oylACP"	"cis-39-C57oyl-ACP"
"cpd16932"	"c39C59oylACP"	"cis-39-C59oyl-ACP"
"cpd16933"	"c41C57oylACP"	"cis-41-C57oyl-ACP"
"cpd16934"	"c41C58oylACP"	"cis-41-C58oyl-ACP"
"cpd16935"	"ck1mycolate"	"cis-cyclopropane-keto-meroacid-1-mycolate"
"cpd16936"	"ck1mycolateppm"	"cis-cyclopropane-keto-meroacid-1-mycolate-ppm"
"cpd16937"	"ck1tmm"	"cis-keto1-trehalose-monomyclolate"
"cpd16938"	"ck1tmmp"	"cis-keto1-trehalose-monomyclolate-phosphate"
"cpd16939"	"ckmero1ACP"	"cis-cyclopropane-keto-meroacid-1-ACP"
"cpd16940"	"ckmero1AMP"	"cis-cyclopropane-keto-meroacid-1-AMP"
"cpd16941"	"cm1mycolate"	"cis-cyclopropane-methoxy-meroacid-1-mycolate"
"cpd16942"	"cm1mycolateppm"	"cis-cyclopropane-methoxy-meroacid-1-mycolate-ppm"
"cpd16943"	"cm1tmm"	"cis-methoxy1-trehalose-monomyclolate"
"cpd16944"	"cm1tmmp"	"cis-methoxy1-trehalose-monomyclolate-phosphate"
"cpd16945"	"cmcbtt"	"carboxymycobactin-T--R8-carbon--final-carbon-is-carboxyl-group"
"cpd16946"	"cmmero1ACP"	"cis-cyclopropane-methoxy-meroacid-1-ACP"
"cpd16947"	"cmmero1AMP"	"cis-cyclopropane-methoxy-meroacid-1-AMP"
"cpd16948"	"fcmcbtt"	"iron-III--chelated-carboxymycobactin-T--R8-carbon--final-carbon-is-carboxyl-group"
"cpd16949"	"k19c39C59oylACP"	"19-keto-cis-39-C59oyl-ACP"
"cpd16950"	"k19c41C57oylACP"	"19-keto-cis-41-C57oyl-ACP"
"cpd16951"	"k2mycolate"	"keto-meroacid-2-mycolate"
"cpd16952"	"k2mycolateppm"	"keto-meroacid-2-mycolate-ppm"
"cpd16953"	"k3mycolate"	"keto-meroacid-3-mycolate"
"cpd16954"	"k3mycolateppm"	"keto-meroacid-3-mycolate-ppm"
"cpd16955"	"kmero2ACP"	"keto-meroacid-2-ACP"
"cpd16956"	"kmero2AMP"	"keto-meroacid-2-AMP"
"cpd16957"	"kmero3ACP"	"keto-meroacid-3-ACP"
"cpd16958"	"kmero3AMP"	"keto-meroacid-3-AMP"
"cpd16959"	"m_aco"	"Methyl-isoaconitate"
"cpd16960"	"m_cit"	"Methyl-Citrate"
"cpd16961"	"m2mycolate"	"methoxy-meroacid-2-mycolate"
"cpd16962"	"m2mycolateppm"	"methoxy-meroacid-2-mycolate-ppm"
"cpd16963"	"m3mycolate"	"methoxy-meroacid-3-mycolate"
"cpd16964"	"m3mycolateppm"	"methoxy-meroacid-3-mycolate-ppm"
"cpd16965"	"mmero2ACP"	"methoxy-meroacyl-ACP-2"
"cpd16966"	"mmero2AMP"	"methoxy-meroacyl-AMP-2"
"cpd16967"	"mmero3ACP"	"cis-39-C58oyl-ACP"
"cpd16968"	"mmero3AMP"	"cis-39-C58oyl-AMP"
"cpd16969"	"pa160190"	"1-2-sn-glycerol-3-phosphate-C16-C19"
"cpd16970"	"pa190190"	"1-2-sn-glycerol-3-phosphate-C19-C19"
"cpd16971"	"peptido_TB1"	"peptidoglycan-subunit--for-Mycobacterium-tuberculosis-TB1"
"cpd16972"	"peptido_TB2"	"peptidoglycan-subunit--for-Mycobacterium-tuberculosis-TB2"
"cpd16973"	"ppm"	"Polyprenyl-mannose"
"cpd16974"	"ptd1ino160"	"phosphatidyl-1D-myo-inositol-C160"
"cpd16975"	"rmmsa"	"R-Methylmalonate-semialdehyde"
"cpd16976"	"rthma"	"tetra-mycolyl-hexa-arabinose-compounds--all"
"cpd16977"	"tamlgnc"	"tetra-methyl-lignoceric-acid"
"cpd16978"	"tdm1"	"trehalose-dimycolate--alpha-mycolate--methoxymycolate-tdm1"
"cpd16979"	"tdm2"	"trehalose-dimycolate--alpha-mycolate--methoxymycolate-tdm2"
"cpd16980"	"tdm3"	"trehalose-dimycolate--alpha-mycolate--ketomycolate-tdm3"
"cpd16981"	"tdm4"	"trehalose-dimycolate--alpha-mycolate--methoxymycolate-tdm4"
"cpd16982"	"tk1mycolate"	"trans-cyclopropane-keto-meroacid-1-mycolate"
"cpd16983"	"tk1mycolateppm"	"trans-cyclopropane-keto-meroacid-1-mycolate-ppm"
"cpd16984"	"tk1tmm"	"trans-keto-1-trehalose-monomyclolate"
"cpd16985"	"tk1tmmp"	"trans-keto-1-trehalose-monomyclolate-phosphate"
"cpd16986"	"tkmero1ACP"	"trans-cyclopropane-keto-meroacid-1-ACP"
"cpd16987"	"tkmero1AMP"	"trans-cyclopropane-keto-meroacid-1-AMP"
"cpd16988"	"tm1mycolate"	"trans-cyclopropane-methoxy-meroacid-1-mycolate"
"cpd16989"	"tm1mycolateppm"	"trans-cyclopropane-methoxy-meroacid-1-mycolate-ppm"
"cpd16990"	"tm1tmm"	"trans-methoxy-1-trehalose-monomyclolate"
"cpd16991"	"tm1tmmp"	"trans-methoxy-1-trehalose-monomyclolate-phosphate"
"cpd16992"	"tmha1"	"tetramycolyl-hexaarabinoside--tdm1--tdm2-tre---Mtb"
"cpd16993"	"tmha2"	"tetramycolyl-hexaarabinoside--tdm1--tdm3--tre---Mtb"
"cpd16994"	"tmha3"	"tetramycolyl-hexaarabinoside--tdm1--tdm4--tre---Mtb"
"cpd16995"	"tmha4"	"tetramycolyl-hexaarabinoside--tdm2--tdm3--tre---Mtb"
"cpd16996"	"tmha5"	"tetramycolyl-hexaarabinoside--tdm2--tdm4--tre---Mtb"
"cpd16997"	"tmha6"	"tetramycolyl-hexaarabinoside--tdm3--tdm4--tre---Mtb"
"cpd16998"	"tmlgnc"	"tri-methyl-lignoceric-acid-TB"
"cpd16999"	"tmmero1ACP"	"trans-cyclopropane-methoxy-meroacid-1-ACP"
"cpd17000"	"tmmero1AMP"	"trans-cyclopropane-methoxy-meroacid-1-AMP"
"cpd17001"	"5678thh"	"(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroypterin"
"cpd17002"	"5drib"	"5-Deoxy-D-ribose"
"cpd17003"	"Cr(OH)3"	"Cr(OH)3"
"cpd17004"	"ckdo8n"	"CMP-8-amino-3,8-dideoxy-D-manno-oct-2-ulosonic acid"
"cpd17005"	"cobalt3"	"Co3+"
"cpd17006"	"dna_Son"	"DNA	Shewanella oneidensis MR-1"
"cpd17007"	"fa11ACP"	"Iso-C17:0 ACP"
"cpd17008"	"fa13"	"Iso-C13:0"
"cpd17009"	"fa13ACP"	"Iso-C13:0 ACP"
"cpd17010"	"fa14ACP"	"Fatty Acid (n-C5:0 ACP)"
